age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
47,management,divorced,tertiary,no,6333,yes,no,telephone,498,4,-1,0,unknown,no
46,unknown,married,primary,no,110,no,no,unknown,113,14,-1,0,unknown,no
37,management,married,secondary,no,565,no,no,cellular,329,1,6,2,success,no
52,housemaid,married,primary,no,200,no,no,cellular,224,2,-1,0,unknown,no
56,admin.,divorced,secondary,no,985,no,yes,cellular,150,2,-1,0,unknown,no
77,retired,married,tertiary,no,7802,no,no,telephone,483,2,-1,0,unknown,yes
33,blue-collar,single,primary,no,-104,yes,no,cellular,34,10,331,16,other,no
43,technician,single,tertiary,yes,0,no,no,cellular,73,4,-1,0,unknown,no
31,services,single,secondary,no,900,yes,no,cellular,221,2,140,6,failure,no
56,unemployed,married,primary,no,5496,yes,no,cellular,330,3,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,-81,no,yes,unknown,83,3,-1,0,unknown,no
50,admin.,divorced,secondary,no,797,yes,no,telephone,72,8,-1,0,unknown,no
52,management,married,secondary,no,335,no,no,cellular,411,1,182,1,failure,yes
73,retired,married,secondary,no,2850,no,no,cellular,512,1,144,7,failure,no
58,self-employed,married,tertiary,no,5810,no,no,cellular,139,1,-1,0,unknown,yes
53,self-employed,married,tertiary,no,337,yes,yes,cellular,80,2,-1,0,unknown,no
57,admin.,married,secondary,no,1143,no,no,telephone,69,3,-1,0,unknown,no
27,admin.,single,secondary,no,0,yes,no,unknown,265,1,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,927,yes,no,cellular,239,2,148,2,failure,no
28,services,single,secondary,no,290,yes,no,cellular,128,1,-1,0,unknown,no
36,management,married,tertiary,no,-196,yes,yes,cellular,43,1,-1,0,unknown,no
49,admin.,single,secondary,no,7426,no,no,telephone,65,2,-1,0,unknown,no
33,student,married,secondary,no,1536,no,no,cellular,359,1,92,3,success,yes
37,blue-collar,married,secondary,no,509,yes,no,cellular,172,1,-1,0,unknown,no
36,blue-collar,married,primary,no,4143,no,yes,unknown,78,5,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,4,yes,no,cellular,158,1,-1,0,unknown,no
45,management,married,tertiary,no,-52,yes,no,unknown,202,1,-1,0,unknown,no
43,admin.,single,secondary,no,35,no,no,telephone,208,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,-39,yes,no,cellular,104,2,-1,0,unknown,no
35,blue-collar,divorced,primary,no,-5,no,no,unknown,48,5,-1,0,unknown,no
34,blue-collar,married,primary,no,1524,yes,no,cellular,57,3,-1,0,unknown,no
41,technician,single,secondary,no,200,yes,no,cellular,353,6,373,2,failure,no
41,blue-collar,married,primary,no,262,yes,no,unknown,159,1,-1,0,unknown,no
43,blue-collar,single,primary,no,30,yes,no,unknown,379,17,-1,0,unknown,no
28,management,single,secondary,no,171,no,no,cellular,324,1,87,1,success,yes
24,blue-collar,married,secondary,no,0,no,no,unknown,94,1,-1,0,unknown,no
57,retired,married,primary,no,6969,no,no,cellular,152,2,-1,0,unknown,no
32,blue-collar,married,primary,no,217,yes,no,unknown,169,3,-1,0,unknown,no
57,management,married,tertiary,no,0,no,yes,cellular,209,2,197,2,other,no
29,housemaid,married,tertiary,no,420,yes,no,unknown,95,3,-1,0,unknown,no
30,blue-collar,single,primary,no,71,yes,no,unknown,122,6,-1,0,unknown,no
46,technician,married,tertiary,no,3941,yes,no,cellular,499,1,-1,0,unknown,no
27,technician,single,tertiary,no,1976,no,no,cellular,394,2,101,1,other,no
56,management,married,secondary,no,0,no,no,cellular,298,1,111,8,other,yes
47,unemployed,married,secondary,no,3287,yes,yes,unknown,126,1,-1,0,unknown,no
34,management,married,tertiary,no,3031,no,no,cellular,94,6,-1,0,unknown,no
37,technician,divorced,tertiary,no,39,no,no,cellular,74,3,-1,0,unknown,no
24,blue-collar,single,primary,no,2129,yes,yes,telephone,51,1,-1,0,unknown,no
41,unemployed,married,primary,no,557,yes,no,cellular,158,1,173,1,failure,no
34,technician,single,secondary,no,1313,no,no,cellular,237,4,-1,0,unknown,no
49,management,married,tertiary,no,6613,no,no,cellular,106,1,155,3,failure,no
54,unemployed,divorced,secondary,no,1664,no,no,cellular,106,1,105,3,success,yes
30,services,married,secondary,no,1256,yes,no,cellular,123,3,-1,0,unknown,no
48,services,divorced,primary,no,927,no,no,unknown,201,6,-1,0,unknown,no
42,blue-collar,married,secondary,no,-422,no,no,cellular,31,1,-1,0,unknown,no
55,management,married,tertiary,no,10957,no,no,unknown,514,4,-1,0,unknown,no
33,blue-collar,single,secondary,no,1254,yes,no,cellular,584,1,-1,0,unknown,no
51,technician,divorced,primary,no,300,no,yes,cellular,8,6,-1,0,unknown,no
39,technician,single,tertiary,no,0,no,no,cellular,147,4,-1,0,unknown,no
33,blue-collar,married,primary,no,163,yes,no,unknown,135,1,-1,0,unknown,no
49,management,single,tertiary,no,151,yes,no,cellular,97,3,-1,0,unknown,yes
35,technician,divorced,tertiary,no,4515,yes,no,cellular,66,3,173,2,failure,no
53,technician,divorced,secondary,no,1950,no,no,cellular,111,1,-1,0,unknown,no
40,technician,single,secondary,no,398,yes,no,cellular,642,1,-1,0,unknown,no
74,retired,married,secondary,no,291,no,no,cellular,543,1,-1,0,unknown,no
53,blue-collar,married,primary,no,2144,yes,no,cellular,217,2,342,1,failure,no
46,blue-collar,married,secondary,no,0,yes,no,cellular,127,1,-1,0,unknown,no
33,admin.,single,tertiary,no,1077,no,no,cellular,118,2,-1,0,unknown,no
50,management,married,unknown,no,914,yes,no,unknown,359,3,-1,0,unknown,no
37,blue-collar,single,primary,no,275,yes,no,cellular,103,1,367,1,other,no
31,blue-collar,single,secondary,no,-173,yes,no,unknown,121,2,-1,0,unknown,no
45,admin.,married,secondary,no,46,yes,no,cellular,234,1,-1,0,unknown,no
37,services,married,primary,yes,-483,yes,yes,cellular,222,2,168,3,failure,no
50,blue-collar,divorced,primary,no,171,no,no,cellular,75,3,-1,0,unknown,no
33,admin.,married,secondary,no,519,yes,no,telephone,175,1,-1,0,unknown,no
28,blue-collar,married,primary,no,286,yes,no,unknown,237,1,-1,0,unknown,no
55,management,married,secondary,no,566,yes,no,cellular,107,1,-1,0,unknown,no
35,management,married,tertiary,no,1485,yes,no,cellular,104,1,-1,0,unknown,no
58,management,divorced,tertiary,no,1573,yes,yes,cellular,279,1,-1,0,unknown,no
31,technician,married,secondary,no,17,yes,yes,unknown,120,1,-1,0,unknown,no
27,services,single,secondary,no,123,yes,no,unknown,105,3,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,87,yes,yes,cellular,141,4,-1,0,unknown,no
23,student,single,tertiary,no,1592,no,no,cellular,298,1,-1,0,unknown,no
41,self-employed,divorced,tertiary,no,1256,no,no,telephone,147,3,-1,0,unknown,no
42,management,divorced,tertiary,no,245,no,no,cellular,103,2,-1,0,unknown,no
38,self-employed,divorced,secondary,yes,2,no,no,cellular,291,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,25,no,no,cellular,666,2,-1,0,unknown,no
40,technician,married,secondary,no,-378,yes,no,unknown,261,2,-1,0,unknown,no
38,technician,single,secondary,no,145,yes,no,unknown,109,2,-1,0,unknown,no
49,blue-collar,married,primary,no,3,no,yes,cellular,1439,6,-1,0,unknown,yes
29,management,married,tertiary,no,16232,no,no,unknown,39,4,-1,0,unknown,no
52,entrepreneur,divorced,tertiary,no,81,yes,no,unknown,214,3,-1,0,unknown,no
54,retired,single,secondary,no,10621,no,no,cellular,187,2,-1,0,unknown,no
31,services,single,secondary,yes,-248,no,no,unknown,5,1,-1,0,unknown,no
29,admin.,single,secondary,no,3794,no,no,cellular,249,1,-1,0,unknown,no
36,management,married,tertiary,no,539,no,no,cellular,176,1,-1,0,unknown,no
33,admin.,married,secondary,no,2374,yes,no,cellular,706,2,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,157,no,no,unknown,299,5,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,898,yes,no,cellular,347,1,-1,0,unknown,no
37,technician,single,tertiary,no,-487,yes,no,cellular,358,1,260,5,other,no
65,retired,married,primary,no,276,no,no,cellular,229,1,-1,0,unknown,yes
44,management,single,tertiary,no,670,yes,no,cellular,435,6,-1,0,unknown,no
58,retired,married,secondary,no,25,yes,no,unknown,132,2,-1,0,unknown,no
29,management,married,tertiary,no,340,yes,no,cellular,21,6,-1,0,unknown,no
47,management,married,tertiary,no,2351,no,no,cellular,163,2,84,1,success,yes
53,technician,divorced,primary,no,7290,yes,no,unknown,153,1,-1,0,unknown,no
32,housemaid,married,primary,no,51,yes,no,cellular,324,1,-1,0,unknown,no
39,services,married,secondary,no,2,yes,no,cellular,174,10,-1,0,unknown,no
28,management,single,tertiary,no,187,yes,no,cellular,263,2,-1,0,unknown,no
44,technician,married,secondary,no,736,yes,no,telephone,210,2,-1,0,unknown,no
28,unemployed,married,tertiary,no,264,yes,no,unknown,443,2,-1,0,unknown,no
48,blue-collar,married,primary,no,5154,yes,no,unknown,70,1,-1,0,unknown,no
56,management,married,tertiary,no,-762,yes,yes,cellular,348,2,-1,0,unknown,no
31,technician,single,tertiary,no,1710,yes,no,unknown,385,1,-1,0,unknown,no
53,management,married,secondary,no,-264,no,yes,cellular,150,1,-1,0,unknown,no
35,management,married,tertiary,no,1511,yes,no,cellular,226,4,-1,0,unknown,no
30,services,married,secondary,no,517,no,no,cellular,141,2,-1,0,unknown,yes
31,admin.,divorced,tertiary,no,-2,yes,no,cellular,300,1,-1,0,unknown,no
33,management,single,tertiary,no,605,no,no,cellular,452,3,-1,0,unknown,no
49,management,married,secondary,no,1623,yes,no,cellular,1081,2,-1,0,unknown,yes
56,unknown,married,unknown,no,33,no,no,telephone,26,15,-1,0,unknown,no
32,services,divorced,secondary,no,1156,yes,no,unknown,488,1,-1,0,unknown,no
40,admin.,single,secondary,no,963,yes,no,cellular,479,1,-1,0,unknown,no
47,services,divorced,secondary,no,4906,yes,no,unknown,389,1,-1,0,unknown,no
53,entrepreneur,single,unknown,no,202,no,no,cellular,106,3,-1,0,unknown,no
45,blue-collar,married,primary,no,180,yes,yes,unknown,150,1,-1,0,unknown,no
57,services,married,secondary,no,5486,yes,no,cellular,86,7,285,3,failure,no
57,housemaid,married,primary,no,1142,no,no,cellular,238,2,-1,0,unknown,no
37,entrepreneur,married,tertiary,yes,-456,yes,yes,unknown,42,7,-1,0,unknown,no
35,management,single,tertiary,no,671,yes,no,cellular,112,1,-1,0,unknown,yes
33,technician,married,secondary,no,1844,yes,yes,cellular,380,1,-1,0,unknown,no
55,unknown,married,tertiary,no,0,no,no,unknown,409,3,-1,0,unknown,no
46,admin.,single,secondary,no,1070,yes,no,cellular,194,2,-1,0,unknown,no
38,unemployed,married,primary,no,113,yes,no,unknown,27,2,-1,0,unknown,no
29,entrepreneur,married,tertiary,no,3037,yes,no,unknown,34,3,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,0,no,no,cellular,374,2,-1,0,unknown,no
51,management,single,tertiary,no,5341,no,no,cellular,184,2,-1,0,unknown,no
31,self-employed,married,tertiary,no,5,yes,yes,cellular,635,1,135,2,failure,yes
36,management,married,tertiary,no,0,yes,no,telephone,140,1,143,3,failure,yes
57,admin.,married,primary,no,6997,no,no,cellular,117,1,-1,0,unknown,no
54,technician,married,secondary,no,965,no,no,cellular,345,4,-1,0,unknown,no
46,unemployed,single,tertiary,no,705,no,no,cellular,398,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,1070,no,no,cellular,373,4,-1,0,unknown,no
79,housemaid,married,primary,no,0,no,no,cellular,90,1,-1,0,unknown,no
29,technician,single,secondary,no,1165,no,no,cellular,244,2,184,1,success,yes
52,management,single,tertiary,no,-334,yes,no,cellular,402,2,-1,0,unknown,no
27,blue-collar,married,secondary,no,0,yes,no,unknown,296,1,-1,0,unknown,no
43,services,married,secondary,no,205,yes,no,cellular,226,2,-1,0,unknown,no
51,blue-collar,divorced,secondary,no,581,yes,no,cellular,107,7,173,2,other,no
38,services,single,secondary,no,570,yes,no,unknown,75,2,-1,0,unknown,no
46,blue-collar,married,primary,no,1291,yes,no,cellular,142,3,259,17,failure,no
42,housemaid,married,primary,yes,16,no,no,unknown,79,1,-1,0,unknown,no
32,management,married,tertiary,no,3696,no,no,unknown,315,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,-2,yes,no,unknown,136,2,-1,0,unknown,no
49,blue-collar,married,primary,no,4,yes,yes,cellular,161,2,-1,0,unknown,no
27,services,single,secondary,no,194,yes,no,unknown,326,1,-1,0,unknown,no
30,self-employed,single,secondary,no,1031,no,no,unknown,7,1,-1,0,unknown,no
47,admin.,married,tertiary,no,97,yes,no,cellular,340,3,-1,0,unknown,no
36,technician,married,secondary,no,577,no,no,cellular,88,2,-1,0,unknown,no
25,technician,married,tertiary,no,400,no,no,cellular,352,1,-1,0,unknown,no
47,technician,married,tertiary,no,2408,no,no,cellular,376,1,-1,0,unknown,yes
60,retired,married,tertiary,no,846,no,no,telephone,1346,1,-1,0,unknown,yes
35,technician,single,secondary,no,1693,yes,no,cellular,515,1,-1,0,unknown,yes
33,technician,married,secondary,no,2147,no,no,cellular,669,1,94,1,other,no
20,student,single,secondary,no,29,no,no,cellular,85,2,-1,0,unknown,no
47,management,married,primary,no,52,yes,yes,unknown,140,1,-1,0,unknown,no
44,blue-collar,married,primary,no,6,no,no,cellular,338,9,-1,0,unknown,no
37,services,married,secondary,no,616,yes,no,cellular,18,1,-1,0,unknown,no
29,admin.,married,secondary,no,5605,yes,no,unknown,117,2,-1,0,unknown,no
48,management,married,tertiary,no,4852,no,no,cellular,41,11,-1,0,unknown,no
41,services,married,secondary,no,0,yes,no,unknown,62,9,-1,0,unknown,no
35,blue-collar,married,secondary,no,698,yes,yes,unknown,1343,3,-1,0,unknown,yes
53,blue-collar,married,secondary,no,913,yes,no,cellular,213,1,288,1,failure,no
58,management,married,tertiary,no,0,no,no,cellular,85,4,-1,0,unknown,no
30,management,single,tertiary,no,13,yes,no,cellular,204,1,-1,0,unknown,no
46,management,married,tertiary,no,3,no,no,cellular,92,4,-1,0,unknown,no
48,management,married,tertiary,no,363,no,no,cellular,67,1,-1,0,unknown,no
29,student,single,secondary,no,314,no,no,cellular,415,2,116,4,failure,yes
32,management,married,tertiary,no,0,no,no,cellular,183,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,94,yes,yes,unknown,22,16,-1,0,unknown,no
60,retired,divorced,tertiary,no,-79,yes,no,unknown,49,1,-1,0,unknown,no
41,technician,married,secondary,no,768,yes,no,unknown,214,4,-1,0,unknown,no
32,admin.,single,tertiary,no,170,no,no,cellular,74,1,-1,0,unknown,no
48,services,divorced,primary,no,-110,no,yes,unknown,164,2,-1,0,unknown,no
32,blue-collar,married,secondary,yes,-53,yes,no,cellular,648,1,272,1,other,yes
38,management,married,tertiary,no,676,no,no,cellular,59,3,-1,0,unknown,no
55,retired,married,primary,no,868,no,no,unknown,207,1,-1,0,unknown,no
28,technician,single,tertiary,no,183,yes,yes,unknown,62,2,-1,0,unknown,no
34,admin.,married,secondary,no,1365,yes,no,unknown,293,2,-1,0,unknown,no
34,admin.,married,secondary,no,396,yes,no,cellular,101,3,-1,0,unknown,no
52,blue-collar,married,secondary,no,8180,yes,no,cellular,81,1,144,1,failure,no
41,admin.,divorced,secondary,no,1634,yes,yes,cellular,16,5,-1,0,unknown,no
39,management,single,tertiary,no,0,yes,no,cellular,633,2,-1,0,unknown,no
39,admin.,married,secondary,no,2783,yes,no,cellular,131,2,-1,0,unknown,no
58,admin.,married,primary,no,2232,no,no,unknown,219,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-305,yes,yes,cellular,263,1,-1,0,unknown,no
36,management,divorced,tertiary,no,803,yes,no,cellular,143,4,-1,0,unknown,no
39,management,married,primary,no,551,no,yes,cellular,107,5,-1,0,unknown,no
37,management,married,tertiary,no,-1884,yes,no,cellular,193,1,-1,0,unknown,no
59,admin.,married,primary,no,2532,yes,no,unknown,110,6,-1,0,unknown,no
55,blue-collar,married,secondary,no,644,no,no,cellular,42,3,-1,0,unknown,no
40,admin.,divorced,secondary,no,4,yes,no,cellular,189,1,-1,0,unknown,no
55,management,married,tertiary,no,33,yes,no,cellular,246,3,-1,0,unknown,no
47,technician,married,secondary,no,3466,yes,no,cellular,853,2,-1,0,unknown,yes
32,management,single,tertiary,no,1781,no,no,cellular,321,1,-1,0,unknown,yes
46,blue-collar,married,primary,no,804,yes,no,cellular,1063,2,361,1,success,yes
35,self-employed,married,tertiary,no,1987,no,no,cellular,335,3,-1,0,unknown,no
37,services,single,secondary,no,244,no,no,unknown,70,1,-1,0,unknown,no
33,technician,single,secondary,no,1769,yes,no,unknown,181,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,149,yes,no,telephone,329,3,-1,0,unknown,no
56,blue-collar,married,unknown,no,22,yes,no,unknown,103,7,-1,0,unknown,no
32,technician,married,secondary,no,11697,yes,no,unknown,296,1,-1,0,unknown,no
55,management,divorced,tertiary,no,8044,yes,no,cellular,175,5,333,19,other,no
37,blue-collar,married,primary,no,20,no,yes,telephone,469,4,-1,0,unknown,no
26,blue-collar,married,primary,no,104,yes,no,cellular,230,6,360,2,other,no
33,entrepreneur,divorced,primary,no,596,no,yes,cellular,308,1,213,1,other,no
58,admin.,married,secondary,no,169,no,no,cellular,880,1,92,8,success,yes
50,blue-collar,divorced,primary,no,1629,yes,no,cellular,67,1,-1,0,unknown,no
44,admin.,married,secondary,no,764,yes,no,cellular,232,1,213,1,failure,no
56,blue-collar,married,primary,no,1399,yes,no,unknown,80,4,-1,0,unknown,no
29,blue-collar,single,secondary,no,180,no,no,cellular,350,2,-1,0,unknown,no
33,technician,married,tertiary,no,104,no,no,unknown,115,1,-1,0,unknown,no
20,student,single,secondary,no,162,no,no,cellular,106,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,36,no,yes,cellular,114,4,-1,0,unknown,no
32,blue-collar,single,primary,no,557,yes,no,unknown,112,2,-1,0,unknown,no
52,management,married,primary,no,740,no,no,unknown,206,1,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,cellular,125,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,214,yes,no,unknown,190,1,-1,0,unknown,no
33,management,single,tertiary,no,28,yes,no,unknown,237,2,-1,0,unknown,no
37,management,married,tertiary,no,6743,no,no,cellular,13,13,-1,0,unknown,no
39,housemaid,married,tertiary,no,93,no,no,cellular,595,2,-1,0,unknown,no
35,management,married,tertiary,no,972,yes,yes,cellular,23,16,-1,0,unknown,no
33,management,single,tertiary,no,-67,yes,no,unknown,364,1,-1,0,unknown,no
31,blue-collar,single,primary,no,2369,yes,no,cellular,87,1,-1,0,unknown,no
28,entrepreneur,married,tertiary,no,1900,yes,no,cellular,9,6,-1,0,unknown,no
28,admin.,single,secondary,no,251,yes,no,unknown,178,2,-1,0,unknown,no
51,management,divorced,tertiary,no,1937,yes,no,cellular,185,4,152,11,other,no
38,self-employed,married,unknown,no,10855,no,no,unknown,57,2,-1,0,unknown,no
54,technician,divorced,secondary,no,21,yes,no,unknown,381,2,-1,0,unknown,no
52,blue-collar,single,secondary,no,2430,yes,yes,unknown,185,3,-1,0,unknown,no
57,admin.,divorced,secondary,no,-461,yes,yes,unknown,145,8,-1,0,unknown,no
27,blue-collar,single,secondary,no,2752,yes,no,cellular,165,2,-1,0,unknown,no
27,technician,single,tertiary,no,75,yes,yes,cellular,308,1,351,1,failure,no
42,entrepreneur,single,unknown,no,33,no,no,unknown,25,1,-1,0,unknown,no
40,services,single,secondary,no,224,yes,no,cellular,875,2,-1,0,unknown,yes
46,retired,married,primary,no,0,no,no,unknown,179,2,-1,0,unknown,no
34,management,married,tertiary,no,1495,yes,no,cellular,50,1,-1,0,unknown,no
36,self-employed,single,secondary,no,1295,no,no,cellular,1192,1,-1,0,unknown,yes
41,management,single,tertiary,no,3371,yes,yes,cellular,204,2,-1,0,unknown,no
47,housemaid,married,primary,no,201,yes,no,cellular,58,2,382,1,failure,no
55,blue-collar,married,secondary,no,49,yes,no,cellular,494,4,-1,0,unknown,yes
37,management,single,tertiary,no,0,yes,no,cellular,109,1,344,1,failure,no
32,blue-collar,married,primary,no,885,yes,no,unknown,127,2,-1,0,unknown,no
46,blue-collar,single,primary,no,3046,yes,yes,cellular,84,1,183,1,other,no
45,management,married,tertiary,no,4395,no,no,cellular,299,3,-1,0,unknown,no
29,services,single,secondary,yes,-308,no,no,cellular,113,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,235,yes,no,unknown,102,46,-1,0,unknown,no
28,student,single,secondary,no,0,no,no,cellular,15,8,-1,0,unknown,no
57,management,married,unknown,no,1054,no,no,unknown,25,3,-1,0,unknown,no
31,admin.,single,secondary,no,78,yes,no,cellular,360,1,370,1,other,no
37,management,married,tertiary,no,585,yes,no,cellular,47,2,-1,0,unknown,no
48,management,married,unknown,no,54,yes,no,unknown,293,7,-1,0,unknown,no
34,blue-collar,single,secondary,no,283,yes,no,cellular,151,2,-1,0,unknown,no
52,services,married,primary,no,-585,yes,yes,unknown,201,2,-1,0,unknown,no
49,management,married,tertiary,no,68,yes,yes,unknown,163,3,-1,0,unknown,no
44,technician,married,secondary,no,561,yes,no,unknown,613,2,-1,0,unknown,no
47,blue-collar,married,primary,no,193,yes,no,cellular,171,2,-1,0,unknown,no
37,management,single,tertiary,no,22125,no,yes,cellular,331,2,-1,0,unknown,yes
23,services,married,secondary,no,2673,yes,no,unknown,81,2,-1,0,unknown,no
35,admin.,married,secondary,no,643,yes,no,cellular,346,2,-1,0,unknown,no
37,admin.,married,secondary,no,281,yes,no,unknown,279,2,-1,0,unknown,no
57,management,married,tertiary,no,0,no,no,cellular,100,6,-1,0,unknown,no
35,management,single,tertiary,no,205,yes,no,unknown,512,1,-1,0,unknown,no
28,blue-collar,single,secondary,yes,-871,yes,no,unknown,36,4,-1,0,unknown,no
58,admin.,divorced,secondary,no,3058,yes,no,telephone,114,1,368,1,failure,no
40,management,married,tertiary,no,87,yes,yes,cellular,114,1,-1,0,unknown,no
27,management,single,tertiary,no,1720,no,no,cellular,284,2,273,1,failure,yes
59,self-employed,married,unknown,no,59,no,no,cellular,171,2,-1,0,unknown,no
57,blue-collar,married,secondary,no,1859,yes,no,cellular,72,5,-1,0,unknown,no
73,retired,married,primary,no,508,no,no,cellular,154,4,97,1,success,no
31,technician,married,secondary,no,-305,no,yes,cellular,83,3,-1,0,unknown,no
47,management,married,tertiary,no,866,no,no,unknown,7,7,-1,0,unknown,no
35,technician,married,secondary,no,700,yes,no,unknown,240,2,-1,0,unknown,no
45,technician,single,secondary,no,31,no,no,unknown,177,1,-1,0,unknown,no
39,management,married,tertiary,no,224,no,no,cellular,414,2,-1,0,unknown,no
24,admin.,single,secondary,no,1295,no,no,cellular,355,2,92,1,success,yes
43,technician,divorced,secondary,no,353,yes,no,unknown,153,1,-1,0,unknown,no
39,admin.,married,secondary,no,401,yes,no,cellular,396,1,129,2,failure,no
42,entrepreneur,married,secondary,no,0,yes,no,cellular,331,1,140,4,failure,yes
24,admin.,single,secondary,no,507,yes,no,unknown,210,3,-1,0,unknown,no
53,retired,married,secondary,no,357,no,no,unknown,154,2,-1,0,unknown,no
48,management,single,tertiary,no,-295,no,yes,cellular,121,1,190,2,failure,no
42,management,married,tertiary,no,0,yes,no,cellular,133,4,-1,0,unknown,no
37,blue-collar,married,primary,no,0,yes,no,unknown,24,1,-1,0,unknown,no
50,management,married,secondary,no,-187,yes,no,unknown,31,2,-1,0,unknown,no
46,self-employed,divorced,tertiary,no,926,yes,no,cellular,168,2,153,1,other,no
32,management,single,tertiary,no,1131,yes,no,unknown,267,2,-1,0,unknown,no
30,management,married,tertiary,no,4874,yes,no,cellular,134,10,-1,0,unknown,no
33,blue-collar,single,secondary,no,498,no,no,cellular,338,2,104,1,success,yes
58,blue-collar,married,secondary,no,556,no,yes,telephone,229,4,-1,0,unknown,no
57,technician,married,primary,no,19,yes,no,cellular,158,1,-1,0,unknown,no
42,technician,single,secondary,no,146,no,no,cellular,229,2,-1,0,unknown,no
34,unemployed,married,tertiary,no,181,yes,no,cellular,110,1,-1,0,unknown,no
40,management,married,tertiary,no,0,no,no,cellular,109,8,-1,0,unknown,no
41,admin.,divorced,secondary,no,2397,yes,no,unknown,278,2,-1,0,unknown,no
24,unemployed,single,secondary,no,2696,no,no,cellular,107,2,-1,0,unknown,no
39,entrepreneur,married,secondary,yes,0,no,no,cellular,528,9,-1,0,unknown,no
69,retired,married,primary,no,2713,no,no,telephone,32,1,-1,0,unknown,no
34,management,married,tertiary,no,-308,yes,no,cellular,140,2,-1,0,unknown,no
46,admin.,married,secondary,no,664,no,no,cellular,295,2,-1,0,unknown,no
41,technician,married,secondary,no,-804,yes,yes,unknown,269,11,-1,0,unknown,no
38,entrepreneur,divorced,secondary,no,1190,yes,no,cellular,347,4,186,5,success,no
31,technician,single,tertiary,no,22,yes,no,unknown,483,3,-1,0,unknown,yes
24,technician,single,secondary,no,403,no,no,unknown,247,1,-1,0,unknown,yes
30,admin.,married,secondary,no,2074,no,no,cellular,98,1,-1,0,unknown,no
59,admin.,married,secondary,no,205,no,no,telephone,277,1,-1,0,unknown,no
28,management,single,tertiary,no,5549,no,no,cellular,383,6,-1,0,unknown,no
36,blue-collar,married,primary,no,1580,yes,no,cellular,615,3,-1,0,unknown,no
39,technician,married,tertiary,no,14,no,no,cellular,114,2,-1,0,unknown,no
33,management,married,tertiary,no,62,yes,no,cellular,102,1,264,1,failure,no
31,unemployed,married,secondary,no,20,no,no,telephone,52,1,-1,0,unknown,no
46,technician,married,secondary,no,1590,yes,no,cellular,59,2,-1,0,unknown,no
46,blue-collar,married,primary,no,57,yes,no,cellular,797,1,-1,0,unknown,no
29,admin.,single,secondary,no,1992,no,no,cellular,119,2,-1,0,unknown,no
71,retired,married,primary,no,3230,no,no,cellular,341,2,133,3,failure,yes
61,management,married,tertiary,no,175,no,no,telephone,79,2,183,2,success,no
51,management,divorced,secondary,no,-175,yes,yes,unknown,270,1,-1,0,unknown,no
54,admin.,married,unknown,no,140,no,no,telephone,473,2,182,2,failure,yes
53,technician,divorced,secondary,no,447,yes,yes,cellular,108,1,-1,0,unknown,no
48,blue-collar,married,primary,no,3837,no,yes,cellular,120,1,-1,0,unknown,no
34,technician,married,tertiary,no,285,yes,yes,unknown,223,4,-1,0,unknown,no
50,management,married,unknown,no,5043,yes,yes,cellular,201,1,-1,0,unknown,no
63,management,married,unknown,no,2352,no,no,telephone,475,7,-1,0,unknown,yes
37,admin.,married,secondary,no,190,yes,no,unknown,92,2,-1,0,unknown,no
33,management,single,tertiary,no,-53,no,no,cellular,617,2,-1,0,unknown,no
36,technician,married,tertiary,no,1327,no,no,cellular,174,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,0,yes,no,unknown,376,3,-1,0,unknown,no
59,technician,divorced,secondary,no,-296,no,yes,cellular,34,1,-1,0,unknown,no
28,services,single,primary,no,307,no,no,cellular,132,1,-1,0,unknown,no
59,technician,married,secondary,no,10925,no,no,cellular,100,1,-1,0,unknown,yes
51,technician,married,secondary,no,1123,no,no,unknown,54,4,-1,0,unknown,no
40,services,divorced,secondary,no,131,yes,no,cellular,102,3,-1,0,unknown,no
53,blue-collar,married,primary,no,1311,no,no,telephone,61,3,-1,0,unknown,no
24,management,single,tertiary,no,1004,yes,no,cellular,133,1,67,2,failure,no
44,blue-collar,married,primary,no,1265,yes,no,cellular,555,1,-1,0,unknown,yes
56,services,single,secondary,no,-40,yes,no,cellular,311,1,368,2,failure,yes
55,management,married,tertiary,no,39098,no,no,cellular,236,3,-1,0,unknown,no
25,unemployed,married,tertiary,no,118,no,yes,telephone,45,1,-1,0,unknown,no
